uuid|origin|networkuuid|destination|message|sender|messagestatusuuid|datetime
09c2e1e8-c34c-46f1-ab78-5a9cd0e3769b|20240|B936DA83-8A45-E9F0-2EAE-D75F5C232E78|a118c8ea-f831-4288-986d-35e22c91fc4d|and all the earth revealeth|C6D5BA33-C95E-BCC3-D951-2A099E5F9230|49229BA2-91E5-7E64-F49C-923B7927C40D|Mon Nov 24 21:37:53 EAT 2014
4c716e80-7dd2-4eb1-a462-e792a86be464|20272|0DE968C9-7309-C481-58F7-AB6CDB1011EF|094def52-bc18-4a9e-9b84-c34cc6476c75|I recognize the high compliment conveyed|8038D870-5455-A2D6-18A9-BD5FA1D0A10A|04C7CD60-9CC2-1B1A-EB6B-4A3E1FA8AC38|Sat Dec 27 18:52:06 EAT 2014
9a615171-7d3d-4485-bb14-dda50d9505ad|tawi|5C1D9939-136A-55DE-FD0E-61D8204E17C9|a2688d72-291b-470c-8926-31a903f5ed0c|Uttering wild cries like a creature in pain|C937CE62-C4A9-131F-C96E-2DB8A9E886AB|49229BA2-91E5-7E64-F49C-923B7927C40D|Sun Sep 07 12:52:24 EAT 2014
292a2ab1-2eea-4532-9c4c-b19cabfca08d|impala|B936DA83-8A45-E9F0-2EAE-D75F5C232E78|e9570c5d-0cc4-41e5-81df-b0674e9dda1e|A sentiment of distrust in its worth had crept into her thoughts|C3CFA249-F2A3-8253-1F44-B1C594C6A8D2|49229BA2-91E5-7E64-F49C-923B7927C40D|Sat Aug 23 23:43:18 EAT 2014
6017b1d1-2783-491e-a50e-c59ae9aba19d|20240|0DE968C9-7309-C481-58F7-AB6CDB1011EF|9bef62f6-e682-4efd-98e9-ca41fa4ef993|It so happens|650195B6-9357-C147-C24E-7FBDAEEC74ED|BBA890E6-FDA9-77B0-03B7-1F6B000C85DD|Thu Oct 30 11:32:38 EAT 2014
675a9cd9-c942-477b-b974-c5e88a447dd7|20272|5C1D9939-136A-55DE-FD0E-61D8204E17C9|094def52-bc18-4a9e-9b84-c34cc6476c75|I wish I had the time and the power|C6D5BA33-C95E-BCC3-D951-2A099E5F9230|04C7CD60-9CC2-1B1A-EB6B-4A3E1FA8AC38|Fri Dec 26 08:26:41 EAT 2014
c7d18fe6-363a-4d6a-86fb-86355764a07a|tawi|B936DA83-8A45-E9F0-2EAE-D75F5C232E78|a2688d72-291b-470c-8926-31a903f5ed0c|Joy showed in his large dark eyes|8038D870-5455-A2D6-18A9-BD5FA1D0A10A|2F4AF191-8557-86C5-5D72-47DD44D303B1|Thu Aug 07 17:20:12 EAT 2014
0aa37f7b-5bb9-4ea4-ac91-ce0389509cb6|impala|0DE968C9-7309-C481-58F7-AB6CDB1011EF|e9570c5d-0cc4-41e5-81df-b0674e9dda1e|It is often remarked|C937CE62-C4A9-131F-C96E-2DB8A9E886AB|49229BA2-91E5-7E64-F49C-923B7927C40D|Thu Oct 23 23:32:32 EAT 2014
98fbe3d1-3ff2-4a7a-896e-599df882c011|20240|5C1D9939-136A-55DE-FD0E-61D8204E17C9|e9570c5d-0cc4-41e5-81df-b0674e9dda1e|I would not be understood as belittling|C3CFA249-F2A3-8253-1F44-B1C594C6A8D2|BBA890E6-FDA9-77B0-03B7-1F6B000C85DD|Sun Aug 10 07:05:20 EAT 2014
2978a66b-fd21-4de8-a4a1-00d90ffdf43b|20272|B936DA83-8A45-E9F0-2EAE-D75F5C232E78|9bef62f6-e682-4efd-98e9-ca41fa4ef993|I am led on by these reflections|650195B6-9357-C147-C24E-7FBDAEEC74ED|04C7CD60-9CC2-1B1A-EB6B-4A3E1FA8AC38|Sat Sep 06 04:38:57 EAT 2014
890d58e0-6bbf-456b-9d56-459a1bb08739|tawi|0DE968C9-7309-C481-58F7-AB6CDB1011EF|a118c8ea-f831-4288-986d-35e22c91fc4d|Drear twilight of realities|C6D5BA33-C95E-BCC3-D951-2A099E5F9230|2F4AF191-8557-86C5-5D72-47DD44D303B1|Sun Nov 16 03:59:59 EAT 2014
945e93c6-5e57-4124-ac85-110e45a56111|impala|5C1D9939-136A-55DE-FD0E-61D8204E17C9|a118c8ea-f831-4288-986d-35e22c91fc4d|I am sorry to interrupt this interesting discussion|8038D870-5455-A2D6-18A9-BD5FA1D0A10A|49229BA2-91E5-7E64-F49C-923B7927C40D|Wed Oct 01 07:29:42 EAT 2014
044ade94-df2a-4667-a855-c233c022639d|20240|B936DA83-8A45-E9F0-2EAE-D75F5C232E78|9bef62f6-e682-4efd-98e9-ca41fa4ef993|Like fixed eyes, whence the dear light of sense and thought has fled|C937CE62-C4A9-131F-C96E-2DB8A9E886AB|49229BA2-91E5-7E64-F49C-923B7927C40D|Wed Nov 19 11:49:06 EAT 2014
97c1b17e-3ad5-44cf-9dbb-2c8dd58b0841|20272|0DE968C9-7309-C481-58F7-AB6CDB1011EF|a2688d72-291b-470c-8926-31a903f5ed0c|Ruffling out his cravat with a crackle of starch,|C3CFA249-F2A3-8253-1F44-B1C594C6A8D2|04C7CD60-9CC2-1B1A-EB6B-4A3E1FA8AC38|Wed Dec 31 06:05:30 EAT 2014
ef227592-2438-4c43-a657-1800ca754772|tawi|5C1D9939-136A-55DE-FD0E-61D8204E17C9|9bef62f6-e682-4efd-98e9-ca41fa4ef993|Still I can not part from my subject|650195B6-9357-C147-C24E-7FBDAEEC74ED|49229BA2-91E5-7E64-F49C-923B7927C40D|Tue Oct 28 23:07:54 EAT 2014
731a97e9-30c1-49a4-aeae-877ae552edbd|impala|B936DA83-8A45-E9F0-2EAE-D75F5C232E78|e9570c5d-0cc4-41e5-81df-b0674e9dda1e|That is very curious|C6D5BA33-C95E-BCC3-D951-2A099E5F9230|49229BA2-91E5-7E64-F49C-923B7927C40D|Sun Sep 28 11:37:41 EAT 2014
4c604c10-4ed7-4d7e-88a2-998e77aa6c89|20240|0DE968C9-7309-C481-58F7-AB6CDB1011EF|094def52-bc18-4a9e-9b84-c34cc6476c75|The prime of man has waxed like cedars|8038D870-5455-A2D6-18A9-BD5FA1D0A10A|BBA890E6-FDA9-77B0-03B7-1F6B000C85DD|Tue Sep 09 11:06:58 EAT 2014
e3c89e26-f50a-44f7-b33b-12e130868cdd|20272|5C1D9939-136A-55DE-FD0E-61D8204E17C9|a2688d72-291b-470c-8926-31a903f5ed0c|I will answer you frankly|C937CE62-C4A9-131F-C96E-2DB8A9E886AB|04C7CD60-9CC2-1B1A-EB6B-4A3E1FA8AC38|Thu Oct 09 03:44:27 EAT 2014
386efde1-d689-410e-958b-0654e152d0a5|tawi|B936DA83-8A45-E9F0-2EAE-D75F5C232E78|a118c8ea-f831-4288-986d-35e22c91fc4d|Idle hopes, like empty shadows|C3CFA249-F2A3-8253-1F44-B1C594C6A8D2|2F4AF191-8557-86C5-5D72-47DD44D303B1|Sun Oct 12 20:30:41 EAT 2014
bde28232-163d-489b-8b4e-d086e86717bf|impala|0DE968C9-7309-C481-58F7-AB6CDB1011EF|e9570c5d-0cc4-41e5-81df-b0674e9dda1e|He had acted with chivalrous delicacy of honor|650195B6-9357-C147-C24E-7FBDAEEC74ED|49229BA2-91E5-7E64-F49C-923B7927C40D|Mon Dec 29 21:27:09 EAT 2014
90e8193c-ba96-4966-b3aa-2ab45cff1a76|20240|5C1D9939-136A-55DE-FD0E-61D8204E17C9|e9570c5d-0cc4-41e5-81df-b0674e9dda1e|What you propose is utterly impossible|C6D5BA33-C95E-BCC3-D951-2A099E5F9230|BBA890E6-FDA9-77B0-03B7-1F6B000C85DD|Tue Sep 30 11:47:24 EAT 2014
857c8d50-2e47-474e-9894-bb90c46fd2a1|20272|B936DA83-8A45-E9F0-2EAE-D75F5C232E78|094def52-bc18-4a9e-9b84-c34cc6476c75|I would not push the suggestion so far|8038D870-5455-A2D6-18A9-BD5FA1D0A10A|04C7CD60-9CC2-1B1A-EB6B-4A3E1FA8AC38|Sun Aug 24 14:41:48 EAT 2014
da385324-95ee-4da3-ad5f-e83675183b3e|tawi|0DE968C9-7309-C481-58F7-AB6CDB1011EF|e9570c5d-0cc4-41e5-81df-b0674e9dda1e|Wrought of an emotion infectious and splendidly dangerous|C937CE62-C4A9-131F-C96E-2DB8A9E886AB|2F4AF191-8557-86C5-5D72-47DD44D303B1|Sun Aug 03 08:49:39 EAT 2014
fa3d0f39-47f4-4167-b117-61d8348dc12c|impala|5C1D9939-136A-55DE-FD0E-61D8204E17C9|e9570c5d-0cc4-41e5-81df-b0674e9dda1e|But not for one moment|C3CFA249-F2A3-8253-1F44-B1C594C6A8D2|49229BA2-91E5-7E64-F49C-923B7927C40D|Fri Aug 22 05:21:08 EAT 2014
cf332448-0bde-488c-ad45-94029c1b8352|20240|B936DA83-8A45-E9F0-2EAE-D75F5C232E78|a2688d72-291b-470c-8926-31a903f5ed0c|Such illustrations are not frequent|650195B6-9357-C147-C24E-7FBDAEEC74ED|49229BA2-91E5-7E64-F49C-923B7927C40D|Tue Oct 07 02:45:39 EAT 2014
eb370d0e-06cd-4db5-a76a-168540589aeb|20272|0DE968C9-7309-C481-58F7-AB6CDB1011EF|094def52-bc18-4a9e-9b84-c34cc6476c75|We should contemplate and compare|C6D5BA33-C95E-BCC3-D951-2A099E5F9230|04C7CD60-9CC2-1B1A-EB6B-4A3E1FA8AC38|Thu Nov 13 18:07:16 EAT 2014
8e3821d8-3c68-465a-a4b2-94ed8b1886d2|tawi|5C1D9939-136A-55DE-FD0E-61D8204E17C9|a118c8ea-f831-4288-986d-35e22c91fc4d|Like a cloud of fire|8038D870-5455-A2D6-18A9-BD5FA1D0A10A|49229BA2-91E5-7E64-F49C-923B7927C40D|Sat Nov 15 02:33:58 EAT 2014
18e78009-01c4-4dc0-b5e0-852d621cd8bd|impala|B936DA83-8A45-E9F0-2EAE-D75F5C232E78|a2688d72-291b-470c-8926-31a903f5ed0c|Please favor us with a personal communication|C937CE62-C4A9-131F-C96E-2DB8A9E886AB|49229BA2-91E5-7E64-F49C-923B7927C40D|Tue Aug 26 02:35:27 EAT 2014
8fa70030-7617-4a32-9691-1768dedfa445|20240|0DE968C9-7309-C481-58F7-AB6CDB1011EF|e9570c5d-0cc4-41e5-81df-b0674e9dda1e|I willingly admit|C3CFA249-F2A3-8253-1F44-B1C594C6A8D2|BBA890E6-FDA9-77B0-03B7-1F6B000C85DD|Mon Aug 11 17:19:17 EAT 2014
3745efa5-dad9-469b-a53b-d195641f6c9a|20272|5C1D9939-136A-55DE-FD0E-61D8204E17C9|e9570c5d-0cc4-41e5-81df-b0674e9dda1e|Do not the circumstances justify it?|650195B6-9357-C147-C24E-7FBDAEEC74ED|04C7CD60-9CC2-1B1A-EB6B-4A3E1FA8AC38|Mon Nov 10 05:00:40 EAT 2014
ae78165a-c822-4759-9810-368f458b2fb1|tawi|B936DA83-8A45-E9F0-2EAE-D75F5C232E78|a118c8ea-f831-4288-986d-35e22c91fc4d|Darkness oozed out from between the trees|C6D5BA33-C95E-BCC3-D951-2A099E5F9230|2F4AF191-8557-86C5-5D72-47DD44D303B1|Mon Dec 01 01:24:20 EAT 2014
c18550d4-628a-4a60-9a94-607be2a8f000|impala|0DE968C9-7309-C481-58F7-AB6CDB1011EF|9bef62f6-e682-4efd-98e9-ca41fa4ef993|Referring to your esteemed favor|8038D870-5455-A2D6-18A9-BD5FA1D0A10A|49229BA2-91E5-7E64-F49C-923B7927C40D|Wed Dec 10 11:09:30 EAT 2014
bfc0f0a8-dcc5-42ca-a674-538c79fae44e|20240|5C1D9939-136A-55DE-FD0E-61D8204E17C9|094def52-bc18-4a9e-9b84-c34cc6476c75|I do not mean anything so absurd|C937CE62-C4A9-131F-C96E-2DB8A9E886AB|BBA890E6-FDA9-77B0-03B7-1F6B000C85DD|Sun Nov 09 23:36:30 EAT 2014
fa091497-15c5-4923-a338-10352d4e6552|20272|B936DA83-8A45-E9F0-2EAE-D75F5C232E78|e9570c5d-0cc4-41e5-81df-b0674e9dda1e|He was discreetly silent|C3CFA249-F2A3-8253-1F44-B1C594C6A8D2|04C7CD60-9CC2-1B1A-EB6B-4A3E1FA8AC38|Tue Nov 18 05:45:01 EAT 2014
a6a6d16e-6720-4e63-b6e2-ca53864e53cb|tawi|0DE968C9-7309-C481-58F7-AB6CDB1011EF|9bef62f6-e682-4efd-98e9-ca41fa4ef993|We shall be indebted to you for your courtesy|650195B6-9357-C147-C24E-7FBDAEEC74ED|2F4AF191-8557-86C5-5D72-47DD44D303B1|Thu Dec 25 08:38:31 EAT 2014
3debb6ea-3e84-4623-91f0-83291fcbb404|impala|5C1D9939-136A-55DE-FD0E-61D8204E17C9|094def52-bc18-4a9e-9b84-c34cc6476c75|It is evident that the answer to this|C6D5BA33-C95E-BCC3-D951-2A099E5F9230|49229BA2-91E5-7E64-F49C-923B7927C40D|Sun Dec 28 07:56:43 EAT 2014
85d5e5a3-58ff-446a-afa1-ad669b069ac2|20240|B936DA83-8A45-E9F0-2EAE-D75F5C232E78|e9570c5d-0cc4-41e5-81df-b0674e9dda1e|The easy grace of an unpremeditated agreeable talker|8038D870-5455-A2D6-18A9-BD5FA1D0A10A|49229BA2-91E5-7E64-F49C-923B7927C40D|Sat Sep 27 07:51:31 EAT 2014
4cc3f8fb-a132-4390-bddc-8766e87ed902|20272|0DE968C9-7309-C481-58F7-AB6CDB1011EF|e9570c5d-0cc4-41e5-81df-b0674e9dda1e|There is a very common tendency|C937CE62-C4A9-131F-C96E-2DB8A9E886AB|04C7CD60-9CC2-1B1A-EB6B-4A3E1FA8AC38|Sat Nov 01 04:28:10 EAT 2014
9dd9d1bf-c6ba-4015-94e6-ad8383189aa1|tawi|5C1D9939-136A-55DE-FD0E-61D8204E17C9|a2688d72-291b-470c-8926-31a903f5ed0c|Voices that charm the ear and echo with a subtle resonance in the soul|C3CFA249-F2A3-8253-1F44-B1C594C6A8D2|49229BA2-91E5-7E64-F49C-923B7927C40D|Wed Oct 22 23:15:36 EAT 2014
70717182-623f-4825-a8d3-5107edd18a79|impala|B936DA83-8A45-E9F0-2EAE-D75F5C232E78|a118c8ea-f831-4288-986d-35e22c91fc4d|Like iridescent bubbles floating on a foul stream|650195B6-9357-C147-C24E-7FBDAEEC74ED|49229BA2-91E5-7E64-F49C-923B7927C40D|Thu Aug 21 19:27:39 EAT 2014
1f5009a9-fd29-4f2f-9431-874bab502f99|20240|0DE968C9-7309-C481-58F7-AB6CDB1011EF|094def52-bc18-4a9e-9b84-c34cc6476c75|But this is not all|C6D5BA33-C95E-BCC3-D951-2A099E5F9230|BBA890E6-FDA9-77B0-03B7-1F6B000C85DD|Tue Sep 09 22:52:19 EAT 2014
c1c6b6e5-af43-4c3b-94fa-35f28fc6b3eb|20272|5C1D9939-136A-55DE-FD0E-61D8204E17C9|094def52-bc18-4a9e-9b84-c34cc6476c75|Couched in terms of feigned devotion|8038D870-5455-A2D6-18A9-BD5FA1D0A10A|04C7CD60-9CC2-1B1A-EB6B-4A3E1FA8AC38|Mon Oct 13 21:30:50 EAT 2014
533c37a0-d17c-484d-aff9-90574ef71146|tawi|B936DA83-8A45-E9F0-2EAE-D75F5C232E78|9bef62f6-e682-4efd-98e9-ca41fa4ef993|Like laying a burden on the back of a moth|C937CE62-C4A9-131F-C96E-2DB8A9E886AB|2F4AF191-8557-86C5-5D72-47DD44D303B1|Wed Oct 08 13:23:02 EAT 2014
dad7ea3c-ed1e-454f-8149-3d4ecbdc6375|impala|0DE968C9-7309-C481-58F7-AB6CDB1011EF|a2688d72-291b-470c-8926-31a903f5ed0c|Nevertheless we can admit|C3CFA249-F2A3-8253-1F44-B1C594C6A8D2|49229BA2-91E5-7E64-F49C-923B7927C40D|Fri Aug 29 16:44:06 EAT 2014
e89cdfe2-9b9f-442e-bf44-4bf9ffa954da|20240|5C1D9939-136A-55DE-FD0E-61D8204E17C9|a118c8ea-f831-4288-986d-35e22c91fc4d|Before I close I will particularly remark|650195B6-9357-C147-C24E-7FBDAEEC74ED|BBA890E6-FDA9-77B0-03B7-1F6B000C85DD|Sun Aug 10 09:44:00 EAT 2014
7b735a69-557c-4bc1-8e57-c47aacef6d80|20272|B936DA83-8A45-E9F0-2EAE-D75F5C232E78|094def52-bc18-4a9e-9b84-c34cc6476c75|It is a memory I cherish|C6D5BA33-C95E-BCC3-D951-2A099E5F9230|04C7CD60-9CC2-1B1A-EB6B-4A3E1FA8AC38|Fri Dec 05 11:00:04 EAT 2014
ee1038ce-4e5c-4b0e-8850-9368d4df25f6|tawi|0DE968C9-7309-C481-58F7-AB6CDB1011EF|9bef62f6-e682-4efd-98e9-ca41fa4ef993|Fit closely together as the close-set stones of a building|8038D870-5455-A2D6-18A9-BD5FA1D0A10A|2F4AF191-8557-86C5-5D72-47DD44D303B1|Mon Dec 22 09:07:07 EAT 2014
4d58af93-add6-4085-a7a4-46c16c1a82e9|impala|5C1D9939-136A-55DE-FD0E-61D8204E17C9|a118c8ea-f831-4288-986d-35e22c91fc4d|Upon receiving your letter of|C937CE62-C4A9-131F-C96E-2DB8A9E886AB|49229BA2-91E5-7E64-F49C-923B7927C40D|Mon Oct 13 08:15:12 EAT 2014
9912da7e-6cd6-4dd9-974b-9a32b901c684|20240|B936DA83-8A45-E9F0-2EAE-D75F5C232E78|9bef62f6-e682-4efd-98e9-ca41fa4ef993|His lips loosened in a furtively exultant smile|C3CFA249-F2A3-8253-1F44-B1C594C6A8D2|49229BA2-91E5-7E64-F49C-923B7927C40D|Tue Sep 16 14:41:56 EAT 2014
afdeebaa-28d1-414a-acc4-074e578feb1d|20272|0DE968C9-7309-C481-58F7-AB6CDB1011EF|a2688d72-291b-470c-8926-31a903f5ed0c|It held a grim and shuddering fascination|650195B6-9357-C147-C24E-7FBDAEEC74ED|04C7CD60-9CC2-1B1A-EB6B-4A3E1FA8AC38|Thu Aug 28 10:50:36 EAT 2014
79a46ab7-3c2e-4f26-bc44-c85ff7ad9c4a|tawi|5C1D9939-136A-55DE-FD0E-61D8204E17C9|094def52-bc18-4a9e-9b84-c34cc6476c75|At the same time, I candidly state|C6D5BA33-C95E-BCC3-D951-2A099E5F9230|49229BA2-91E5-7E64-F49C-923B7927C40D|Fri Dec 12 01:56:18 EAT 2014
ca7e75ee-75af-4142-bb9e-b0dcd7be688f|impala|B936DA83-8A45-E9F0-2EAE-D75F5C232E78|094def52-bc18-4a9e-9b84-c34cc6476c75|He paid his accountant|8038D870-5455-A2D6-18A9-BD5FA1D0A10A|49229BA2-91E5-7E64-F49C-923B7927C40D|Tue Sep 09 08:09:31 EAT 2014
ab935299-3886-4ba0-b600-f1c3c6d8cf04|20240|0DE968C9-7309-C481-58F7-AB6CDB1011EF|094def52-bc18-4a9e-9b84-c34cc6476c75|There are, indeed, persons who profess|C937CE62-C4A9-131F-C96E-2DB8A9E886AB|BBA890E6-FDA9-77B0-03B7-1F6B000C85DD|Sat Sep 27 19:04:49 EAT 2014
b9cd130e-15cd-4ab9-b199-5e7a99d22d39|20272|5C1D9939-136A-55DE-FD0E-61D8204E17C9|9bef62f6-e682-4efd-98e9-ca41fa4ef993|More or less severe and prolonged|C3CFA249-F2A3-8253-1F44-B1C594C6A8D2|04C7CD60-9CC2-1B1A-EB6B-4A3E1FA8AC38|Tue Nov 25 22:44:53 EAT 2014
d38a70f1-970f-4d13-aa8b-1aeaa6a21ca6|tawi|B936DA83-8A45-E9F0-2EAE-D75F5C232E78|a118c8ea-f831-4288-986d-35e22c91fc4d|The idea was utterly hateful and repugnant|650195B6-9357-C147-C24E-7FBDAEEC74ED|2F4AF191-8557-86C5-5D72-47DD44D303B1|Fri Nov 07 09:35:52 EAT 2014
474e2efc-4737-4d8f-9736-90fe18b86e1d|impala|0DE968C9-7309-C481-58F7-AB6CDB1011EF|e9570c5d-0cc4-41e5-81df-b0674e9dda1e|Eternal as the skies|C6D5BA33-C95E-BCC3-D951-2A099E5F9230|49229BA2-91E5-7E64-F49C-923B7927C40D|Tue Nov 04 05:02:57 EAT 2014
8c351c6d-0467-4ec5-b707-48b737702fd3|20240|5C1D9939-136A-55DE-FD0E-61D8204E17C9|a118c8ea-f831-4288-986d-35e22c91fc4d|It was suffocating slowly|8038D870-5455-A2D6-18A9-BD5FA1D0A10A|BBA890E6-FDA9-77B0-03B7-1F6B000C85DD|Wed Aug 06 07:05:27 EAT 2014
6b5d1637-3f28-43ef-b4c2-bded326b8a6e|20272|B936DA83-8A45-E9F0-2EAE-D75F5C232E78|094def52-bc18-4a9e-9b84-c34cc6476c75|You and I are always contrasting|C937CE62-C4A9-131F-C96E-2DB8A9E886AB|04C7CD60-9CC2-1B1A-EB6B-4A3E1FA8AC38|Sat Aug 16 13:19:41 EAT 2014
cce3edb2-fdfb-40ab-84c8-aa3b305a52b5|tawi|0DE968C9-7309-C481-58F7-AB6CDB1011EF|094def52-bc18-4a9e-9b84-c34cc6476c75|This leads us to inquire|C3CFA249-F2A3-8253-1F44-B1C594C6A8D2|2F4AF191-8557-86C5-5D72-47DD44D303B1|Tue Sep 23 06:05:40 EAT 2014
1f1a1fbd-bae1-4938-b226-b5110534408d|impala|5C1D9939-136A-55DE-FD0E-61D8204E17C9|9bef62f6-e682-4efd-98e9-ca41fa4ef993|Brute terrors like the scurrying of rats in a deserted attic|650195B6-9357-C147-C24E-7FBDAEEC74ED|49229BA2-91E5-7E64-F49C-923B7927C40D|Thu Aug 14 02:02:18 EAT 2014
d934824c-a4a9-432e-a863-63e078fae3fd|20240|B936DA83-8A45-E9F0-2EAE-D75F5C232E78|a2688d72-291b-470c-8926-31a903f5ed0c|He was a callous brute|C6D5BA33-C95E-BCC3-D951-2A099E5F9230|49229BA2-91E5-7E64-F49C-923B7927C40D|Sun Nov 23 15:03:43 EAT 2014
f1fb8dae-c046-4be6-987e-2782b60953db|20272|0DE968C9-7309-C481-58F7-AB6CDB1011EF|e9570c5d-0cc4-41e5-81df-b0674e9dda1e|Like Death, who rides upon a thought,|8038D870-5455-A2D6-18A9-BD5FA1D0A10A|04C7CD60-9CC2-1B1A-EB6B-4A3E1FA8AC38|Tue Oct 07 16:11:05 EAT 2014
c77ae102-60f5-486d-a877-32077730ab56|tawi|5C1D9939-136A-55DE-FD0E-61D8204E17C9|a2688d72-291b-470c-8926-31a903f5ed0c|I might go on to illustrate|C937CE62-C4A9-131F-C96E-2DB8A9E886AB|49229BA2-91E5-7E64-F49C-923B7927C40D|Mon Oct 27 02:44:12 EAT 2014
b18bef57-319b-40be-bab3-0eb28f70a570|impala|B936DA83-8A45-E9F0-2EAE-D75F5C232E78|a118c8ea-f831-4288-986d-35e22c91fc4d|Dark and deep as night|C3CFA249-F2A3-8253-1F44-B1C594C6A8D2|49229BA2-91E5-7E64-F49C-923B7927C40D|Thu Dec 25 16:03:23 EAT 2014
11798f91-e723-463b-93e4-7101648dadd1|20240|0DE968C9-7309-C481-58F7-AB6CDB1011EF|094def52-bc18-4a9e-9b84-c34cc6476c75|Will you give us the benefit of your experience|650195B6-9357-C147-C24E-7FBDAEEC74ED|BBA890E6-FDA9-77B0-03B7-1F6B000C85DD|Thu Aug 14 07:34:26 EAT 2014
ebd72573-528b-4b8a-98b4-9f1017cb630e|20272|5C1D9939-136A-55DE-FD0E-61D8204E17C9|e9570c5d-0cc4-41e5-81df-b0674e9dda1e|I hope that I shall not be so unfortunate|C6D5BA33-C95E-BCC3-D951-2A099E5F9230|04C7CD60-9CC2-1B1A-EB6B-4A3E1FA8AC38|Tue Sep 09 20:24:07 EAT 2014
6a155f18-c175-4d16-a58e-f2b49aad183e|tawi|B936DA83-8A45-E9F0-2EAE-D75F5C232E78|a2688d72-291b-470c-8926-31a903f5ed0c|I will not pretend to inquire into|8038D870-5455-A2D6-18A9-BD5FA1D0A10A|2F4AF191-8557-86C5-5D72-47DD44D303B1|Sat Nov 15 22:34:45 EAT 2014
5a574603-8e61-4e23-97e8-fb1b63079bc2|impala|0DE968C9-7309-C481-58F7-AB6CDB1011EF|a2688d72-291b-470c-8926-31a903f5ed0c|May I speak freely?|C937CE62-C4A9-131F-C96E-2DB8A9E886AB|49229BA2-91E5-7E64-F49C-923B7927C40D|Sun Sep 14 22:20:17 EAT 2014
8ccbd2c4-41f8-459e-b0ba-65c7ff0c2d23|20240|5C1D9939-136A-55DE-FD0E-61D8204E17C9|a2688d72-291b-470c-8926-31a903f5ed0c|I do not propose to take up your time|C3CFA249-F2A3-8253-1F44-B1C594C6A8D2|BBA890E6-FDA9-77B0-03B7-1F6B000C85DD|Tue Oct 14 16:41:20 EAT 2014
0b82d4af-85f2-424e-9f05-cc8df42f2325|20272|B936DA83-8A45-E9F0-2EAE-D75F5C232E78|9bef62f6-e682-4efd-98e9-ca41fa4ef993|I can not but reflect|650195B6-9357-C147-C24E-7FBDAEEC74ED|04C7CD60-9CC2-1B1A-EB6B-4A3E1FA8AC38|Sun Oct 12 07:22:46 EAT 2014
e2ca1fb3-dc02-4273-9c51-b8c93e28b3c0|tawi|0DE968C9-7309-C481-58F7-AB6CDB1011EF|a118c8ea-f831-4288-986d-35e22c91fc4d|Can we pretend|C6D5BA33-C95E-BCC3-D951-2A099E5F9230|2F4AF191-8557-86C5-5D72-47DD44D303B1|Wed Dec 31 20:08:27 EAT 2014
b4c3fd03-f2d3-43c7-bce2-c49e9be7ff03|impala|5C1D9939-136A-55DE-FD0E-61D8204E17C9|a2688d72-291b-470c-8926-31a903f5ed0c|Dreams that fade and die in the dim west|8038D870-5455-A2D6-18A9-BD5FA1D0A10A|49229BA2-91E5-7E64-F49C-923B7927C40D|Sun Sep 28 14:21:50 EAT 2014
7bacaffb-a676-4166-b5c1-490fad93ed9b|20240|B936DA83-8A45-E9F0-2EAE-D75F5C232E78|a2688d72-291b-470c-8926-31a903f5ed0c|If I am asked for the proof|C937CE62-C4A9-131F-C96E-2DB8A9E886AB|49229BA2-91E5-7E64-F49C-923B7927C40D|Wed Sep 24 18:21:41 EAT 2014
508c8622-f7b6-403f-92b8-f000fcb84482|20272|0DE968C9-7309-C481-58F7-AB6CDB1011EF|9bef62f6-e682-4efd-98e9-ca41fa4ef993|Fine precision of intent|C3CFA249-F2A3-8253-1F44-B1C594C6A8D2|04C7CD60-9CC2-1B1A-EB6B-4A3E1FA8AC38|Fri Oct 24 21:04:31 EAT 2014
9c892afb-8e07-405d-a8e2-0580cac980e8|tawi|5C1D9939-136A-55DE-FD0E-61D8204E17C9|a118c8ea-f831-4288-986d-35e22c91fc4d|Again, it is quite clear that|650195B6-9357-C147-C24E-7FBDAEEC74ED|49229BA2-91E5-7E64-F49C-923B7927C40D|Fri Sep 19 02:21:22 EAT 2014
1a024359-3ffa-42e1-9de1-ec2285071a58|impala|B936DA83-8A45-E9F0-2EAE-D75F5C232E78|e9570c5d-0cc4-41e5-81df-b0674e9dda1e|He thought he remembered her|C6D5BA33-C95E-BCC3-D951-2A099E5F9230|49229BA2-91E5-7E64-F49C-923B7927C40D|Mon Dec 01 21:13:57 EAT 2014
733a67af-6fc8-47dd-931b-f57542d04d77|20240|0DE968C9-7309-C481-58F7-AB6CDB1011EF|e9570c5d-0cc4-41e5-81df-b0674e9dda1e|She mulled it over for ages|8038D870-5455-A2D6-18A9-BD5FA1D0A10A|BBA890E6-FDA9-77B0-03B7-1F6B000C85DD|Mon Nov 24 01:00:24 EAT 2014
e837fe4e-9eaa-4c02-afa0-24c576f1396d|20272|5C1D9939-136A-55DE-FD0E-61D8204E17C9|094def52-bc18-4a9e-9b84-c34cc6476c75|In that head of his a flame burnt that was like an altar-fire|C937CE62-C4A9-131F-C96E-2DB8A9E886AB|04C7CD60-9CC2-1B1A-EB6B-4A3E1FA8AC38|Mon Aug 18 05:05:55 EAT 2014
